Seoul_apartment_sale_price_index,7.484606904516544,0.8867172002792358
Busan_apartment_sale_price_index,3.301965336340989,0.9165945053100586
Daegu_apartment_sale_price_index,3.5365990829362173,0.9503668546676636
Incheon_apartment_sale_price_index,5.564795031341651,0.8772469758987427
Gwangju_apartment_sale_price_index,3.469694816514988,0.8470790386199951
Daejeon_apartment_sale_price_index,4.164180446192522,0.8933517932891846
Ulsan_apartment_sale_price_index,2.9120563218255886,0.8792352676391602
Sejong_apartment_sale_price_index,6.607136953933023,0.9057775735855103
Gyeonggi_apartment_sale_price_index,6.136256248484927,0.8665990829467773
Gangwon_apartment_sale_price_index,2.323721491088326,0.29242008924484253
Chungbuk_apartment_sale_price_index,2.2817806515064842,0.6696306467056274
Chungnam_apartment_sale_price_index,2.214065872652854,0.7874222993850708
Jeonbuk_apartment_sale_price_index,2.45652380040909,0.7606481313705444
Jeonnam_apartment_sale_price_index,1.6868870646330458,0.9024133086204529
Gyeongbuk_apartment_sale_price_index,1.8769498858786111,0.8079729080200195
Gyeongnam_apartment_sale_price_index,2.132510768241572,0.8491167426109314
Jeju_apartment_sale_price_index,4.5815712518194065,-0.46373796463012695
