observation_date,SanFrancisco_HPI,LosAngeles_HPI,Seattle_HPI,SanDiego_HPI,Chicago_HPI,Dallas_HPI,NewYork_HPI,Phoenix_HPI,Boston_HPI,Miami_HPI,Denver_HPI,Atlanta_HPI,LasVegas_HPI,Tampa_HPI,Portland_HPI,Washington_HPI,Charlotte_HPI,Detroit_HPI,Minneapolis_HPI,Cleveland_HPI
2010-02-01,139.298283791058,174.466492498716,147.462328410859,160.508181411219,126.22141455399598,118.004740125474,172.440459707439,111.621962765017,154.733636028297,148.311531981813,127.728983028523,108.722253490375,104.114001929635,138.908301227165,146.847962033575,180.45313821636296,118.209675961841,71.56278360946101,123.29804243911998,104.608053316519
2010-03-01,140.931688648829,173.66969840439998,146.990068376034,162.37807149621798,125.022241492672,118.311426599077,172.26282737141102,111.265021283373,155.617177170971,147.995624637687,128.34399654623,107.020700853432,103.686804854748,139.087440030381,146.907198191609,179.882812719766,116.207666648627,70.158624627221,122.064618692178,106.706377747067
2010-04-01,141.726440667585,174.036635342076,146.211340322337,162.70049274611,124.271903363529,119.212034690017,171.972995526384,111.648739562848,156.040534226749,147.234610246446,129.030831435697,107.612349977732,103.772396028285,138.988577747007,148.347474681374,181.98206767759896,116.837896540166,70.286584686501,124.507268389283,106.427503874515
2010-05-01,141.388467149936,175.155502105265,146.141817407041,163.321252905099,124.04223554911,119.409316610434,172.28576683363602,111.605195250926,156.41116707829,147.303947605715,128.300649089715,107.826124749327,102.977938810115,138.786536933295,147.862240055054,182.98447980773892,116.034262348809,69.96734083075499,125.765941614294,105.766851023111
2010-06-01,140.534541271815,174.79608778123,144.863196456749,162.833212633118,124.019951981748,119.001119465765,172.55450786267602,110.748340070713,155.725792353029,147.223601121193,127.380811053827,107.504789050495,101.945451051056,137.695726055092,147.45363256467598,183.940363095324,115.758435545982,70.281822082842,125.598241520002,105.39559988333
2010-07-01,139.858188121135,174.23020584059898,144.364832245415,162.732262907325,123.141493580297,118.093866750565,172.83228348154998,109.344784858355,155.267216398655,146.553572406471,126.185740457417,106.649505141413,100.706472737844,136.038178563979,145.735762355847,183.740060471928,115.138052028079,70.01127060355199,123.651638943467,104.740403025677
2010-08-01,139.173172767561,172.97093775742297,143.221021363362,161.539085895732,122.245487003921,116.837982489051,171.860589050434,107.542939090994,154.506114271903,145.666457239999,125.645448587458,105.392025479406,100.18919507375,135.37791532058998,144.330378583299,182.81261549216492,114.624997405673,69.356273300772,122.165230289585,103.886366762756
2010-09-01,138.88659036669398,172.78858131363495,142.802091182664,160.417319432595,120.573364280022,115.804231395156,171.602816564862,106.142134762824,153.387515173568,144.219808307919,125.306610364046,103.952200151386,100.270374074077,134.348585893832,142.170354552239,182.72665096745897,114.075071238557,68.29901319694899,119.591838980395,102.028868412597
2010-10-01,137.239543569388,172.596894006358,141.687697446854,158.834114645802,119.223584548788,115.482523240076,169.288750955017,104.905370824645,152.999077286095,143.431736718809,125.398677613724,102.543259825954,99.977107672928,133.838196842002,140.497550462052,183.038607248953,113.66619262134,67.730704024637,118.533272565319,101.229790858659
2010-11-01,136.992292950464,172.68863666529202,141.143863559678,159.84861615100098,118.39088948126,115.252977526326,168.780960296544,104.01474149764,153.064521180963,143.23291492717,124.814140947574,101.517594176064,100.057220717662,133.176751589751,139.418792081623,183.47512838274105,113.849110161218,67.38369866753101,117.301560098813,99.91724988330701
2010-12-01,136.914431156942,171.437099765683,139.93916940143998,159.850143081873,118.11343626137,115.980769592629,168.306153880258,102.933337215072,153.70318075554195,142.87183161949,125.076033267086,101.399884475612,99.400658192074,130.995955393615,138.66301512346598,184.1481993824,113.581982905839,67.79928530588,116.841560804791,100.850830773435
2011-01-01,136.535259022567,171.511657442953,138.464818175498,159.272833558026,117.789037743547,116.280842353689,167.19137812934798,102.291885002557,154.20471639094802,141.544599078868,124.991828509868,102.533417468623,99.476511504917,130.538396157516,138.144218993255,184.31317076580896,112.936506146555,68.065102247678,114.837986396655,101.065827288305
2011-02-01,134.745193551351,170.94975906435,136.746435105539,157.604701694342,117.145349719318,116.440609893416,166.610286284391,102.147198741277,153.243475118876,139.447766342204,124.378073031612,103.805904115005,99.038044987401,130.045641657846,136.680232073599,184.126005613534,112.209861396373,68.68082168229,113.091191385792,101.51389004519
2011-03-01,133.694823635115,170.688428270853,135.986101040416,155.824832322467,115.675150670553,115.016154385773,165.50547580148898,101.706672692488,151.37837931462,139.005372056189,123.276541803171,103.622915853952,98.210064950098,129.025409081056,135.618603283425,182.03429381244496,110.222234819731,67.754777634517,110.163317527382,100.12015246441
2011-04-01,133.509426283842,170.128145732711,136.020495367691,155.550301629556,113.668020301709,114.151225580904,167.130268913993,101.545583715733,149.237567957107,138.859037666905,123.575824354136,103.563230496035,97.304588627545,127.97892064357,134.650702046863,180.74009284253003,110.949620585992,66.86738327546699,110.160321280116,99.515478762785
